text,count,mean_combined_score,std_combined_score,max_combined_score,mean_comp_deviation,mean_norm_shift,n_tokens
"""spider",1,0.3058872198485041,0.0,0.3058872198485041,0.28662109375,0.18695926055876017,1
Hitz (born,1,0.3057782850632821,0.0,0.3057782850632821,0.5244140625,-0.13142831077929484,2
to serve as a,1,0.3057489543543186,0.0,0.3057489543543186,0.27490234375,0.21261457338579648,4
school owned and operated by,1,0.3057251032168387,0.0,0.3057251032168387,0.34423828125,0.11709596116709671,5
it.,1,0.3056940928592342,0.0,0.3056940928592342,0.19677734375,0.24226257589808556,1
J1,1,0.3056703782384905,0.0,0.3056703782384905,0.19580078125,0.22633414872122642,1
Master of,1,0.30556055321505826,0.0,0.30556055321505826,0.12158203125,0.4828955236626456,2
the previous year.,1,0.3048499201304605,0.0,0.3048499201304605,0.27978515625,0.1713044878261512,3
(In order for the theory,1,0.30447631298056055,0.0,0.30447631298056055,0.36962890625,0.03194273557640142,5
published El mundo,1,0.30446543529559605,0.0,0.30446543529559605,0.19384765625,0.15136134214524008,3
992.,1,0.30433480986652794,0.0,0.30433480986652794,0.23291015625,0.20212120435381972,1
was one of,1,0.30426431892737765,0.0,0.30426431892737765,0.1552734375,0.3966471254434441,3
"football, having scored",1,0.3041282559429227,0.0,0.3041282559429227,0.1943359375,0.23285481954480663,3
: with him,1,0.30383717098728613,0.0,0.30383717098728613,0.12255859375,0.4314679274682153,3
He was also one of,1,0.3035423184429227,0.0,0.3035423184429227,0.2431640625,0.23285481954480663,5
Men,1,0.3031912865969109,0.0,0.3031912865969109,0.10693359375,0.46256806024227726,1
Street.,1,0.30314848397985206,0.0,0.30314848397985206,0.1005859375,0.38653331932463,1
Petrophile,1,0.3029477814485825,0.0,0.3029477814485825,0.575439453125,-0.25596672801916887,1
The album,2,0.30292470159463386,0.07561663198668366,0.37854133358131753,0.168212890625,0.3562497422678347,2
long and,1,0.30246194457303777,0.0,0.30246194457303777,0.09814453125,0.4617212676825943,2
"A Republican, he",1,0.30176125609734683,0.0,0.30176125609734683,0.3056640625,0.15821173399336713,3
ives of,1,0.3016183028802435,0.0,0.3016183028802435,0.14501953125,0.3968680228256086,2
area of existing,1,0.3015671158590111,0.0,0.3015671158590111,0.13330078125,0.32679376621002765,3
named by,1,0.30154126951719507,0.0,0.30154126951719507,0.2001953125,0.2294391112929877,2
the all-,1,0.30079459238599093,0.0,0.30079459238599093,0.24365234375,0.3325528872149773,2
provide operating funds,1,0.30030458094428786,0.0,0.30030458094428786,0.23779296875,0.2600387961107196,3
(Legum,1,0.29987269737415323,0.0,0.29987269737415323,0.32958984375,0.11992100124788313,1
Archip,1,0.29969535194334535,0.0,0.29969535194334535,0.13916015625,0.3461622079833634,1
was founded,1,0.2996948166541551,0.0,0.2996948166541551,0.115234375,0.41818235413538757,2
Vienna 1,1,0.29951886867285127,0.0,0.29951886867285127,0.29443359375,0.08558916386962806,2
<s> Jesus College,1,0.29951507879734307,0.0,0.29951507879734307,0.201171875,0.17725449386835773,3
"series, who",2,0.2988521254231955,0.0038855046043869967,0.30273763002758247,0.15771484375,0.32873431746423865,2
. They live in,1,0.29858245303402486,0.0,0.29858245303402486,0.24072265625,0.1384239060225622,4
Carlson (born,1,0.29843825706864846,0.0,0.29843825706864846,0.37158203125,-0.05853082217212893,2
"leaves, about",1,0.29821740745817604,0.0,0.29821740745817604,0.294921875,0.2077017217704401,2
Le Journal,1,0.2981385281235612,0.0,0.2981385281235612,0.1650390625,0.33128382030890297,2
had no funds,1,0.29781981566822,0.0,0.29781981566822,0.19189453125,0.30021360167055,3
Rural Districts,1,0.2975798422995075,0.0,0.2975798422995075,0.23291015625,0.19072694949876873,2
the district,1,0.2974050820177182,0.0,0.2974050820177182,0.1328125,0.3794990331692954,2
plant native to,1,0.2971219829933259,0.0,0.2971219829933259,0.18408203125,0.2789377699833146,3
<s> Rupant,1,0.29691863281010417,0.0,0.29691863281010417,0.330078125,-0.07657396240833343,2
", James Wind",1,0.2966938737897501,0.0,0.2966938737897501,0.44677734375,-0.09224969052562487,3
the functions return,1,0.2963510649087235,0.0,0.2963510649087235,0.162109375,0.3262048107093087,3
Ngau Hom (),1,0.2963099223352452,0.0,0.2963099223352452,0.42529296875,-0.06287509650563712,3
and selected tracks from studio albums,1,0.2961140195576641,0.0,0.2961140195576641,0.19677734375,0.29253114264416014,6
ist from,1,0.2961111255293148,0.0,0.2961111255293148,0.18310546875,0.27665476694828695,2
on the vault,1,0.2960810246945753,0.0,0.2960810246945753,0.22314453125,0.3002611554864382,3
iga (born,1,0.2960050665806467,0.0,0.2960050665806467,0.31689453125,-0.02082107378275829,2
were intended to be used in,1,0.2959075138850622,0.0,0.2959075138850622,0.34716796875,0.10073069877515552,6
American politicians,1,0.2954487091679373,0.0,0.2954487091679373,0.19287109375,0.30331903854484327,2
are a division,1,0.29536789426595594,0.0,0.29536789426595594,0.1923828125,0.2843181731648898,3
", who",2,0.29515143128219873,0.11960127368646323,0.41475270496866196,0.111572265625,0.4505250625804968,2
It runs  in,1,0.29505967444395725,0.0,0.29505967444395725,0.32275390625,0.07541774079739302,3
for Nova Scot,1,0.2950346347750989,0.0,0.2950346347750989,0.35595703125,0.13285025881274717,3
series one,1,0.2947156852848978,0.0,0.2947156852848978,0.119140625,0.34445522883724433,2
943 when he,1,0.29465977894214834,0.0,0.29465977894214834,0.306640625,0.09932034579287084,3
s field,1,0.29430724642603284,0.0,0.29430724642603284,0.32666015625,0.11040190512758201,2
() east of,1,0.2939836073353993,0.0,0.2939836073353993,0.1875,0.23849905740099814,3
on Disney Plus,1,0.29361920675845443,0.0,0.29361920675845443,0.123046875,0.3839503606461361,3
developed a new technology,1,0.2934013779038449,0.0,0.2934013779038449,0.20458984375,0.2886792260096121,4
three years prior to his term,1,0.29291346838526355,0.0,0.29291346838526355,0.263671875,0.11729343658815884,6
to the nation,1,0.29285258813522985,0.0,0.29285258813522985,0.31884765625,0.15266369690057457,3
his will,1,0.29279346269052947,0.0,0.29279346269052947,0.19775390625,0.25005006297632365,2
"""Wonderful",1,0.2927625680509699,0.0,0.2927625680509699,0.34130859375,0.1430392326274247,1
Operational history,1,0.2923064922528835,0.0,0.2923064922528835,0.28857421875,0.10979455094470877,2
85,2,0.29191555291654303,0.01365111725441348,0.3055666701709565,0.118896484375,0.2788611479163575,1
55,1,0.2918853374567743,0.0,0.2918853374567743,0.150390625,0.15995016004818574,1
returns file attributes about,1,0.29104784662760275,0.0,0.29104784662760275,0.1611328125,0.3330883665690068,4
""", and made reference to him",1,0.2910451757999428,0.0,0.2910451757999428,0.177734375,0.27839418949985706,6
Languages,1,0.2907571896331226,0.0,0.2907571896331226,0.3125,0.10946133345780645,1
the regional capital,1,0.2906271888134798,0.0,0.2906271888134798,0.25927734375,0.21545957359619952,3
(1903,1,0.29050881345875046,0.0,0.29050881345875046,0.30810546875,0.10127203364687615,1
(Malak,1,0.2905061873433329,0.0,0.2905061873433329,0.19677734375,0.13739828085833217,1
people came from,1,0.2902900930468025,0.0,0.2902900930468025,0.25146484375,0.19764906074200614,3
plants,1,0.2900232811812083,0.0,0.2900232811812083,0.15234375,0.2602144529530207,1
"extract, reduces",1,0.2900014102914859,0.0,0.2900014102914859,0.294921875,0.08718614291621467,2
", but not Eriod",1,0.28999468799667105,0.0,0.28999468799667105,0.529052734375,-0.22972519407082254,4
M Museum.,1,0.2895359930063193,0.0,0.2895359930063193,0.26123046875,0.16573451376579826,2
into the album,1,0.28949632812178067,0.0,0.28949632812178067,0.154296875,0.3497173828044516,3
board system,1,0.2893680970048995,0.0,0.2893680970048995,0.03271484375,0.5735178987622488,2
to the town,1,0.28936565718805435,0.0,0.28936565718805435,0.20947265625,0.27273054922013584,3
) was an Australian soldier,1,0.289072176387505,0.0,0.289072176387505,0.2529296875,0.11867653471876238,5
& wife,1,0.289016230703211,0.0,0.289016230703211,0.14501953125,0.3148257330080274,2
Pierr,1,0.2889051601827546,0.0,0.2889051601827546,0.12255859375,0.3448214942068863,1
the match,1,0.28860168367789285,0.0,0.28860168367789285,0.1826171875,0.24433135763223218,2
you are using,1,0.28852245382277975,0.0,0.28852245382277975,0.24755859375,0.1945727361194493,3
San Francisco,1,0.288512554137,0.0,0.288512554137,0.19482421875,0.1973556040924999,2
North Dakota,1,0.288402205398289,0.0,0.288402205398289,0.16796875,0.22625453693322256,2
", beginning",1,0.28808466632562313,0.0,0.28808466632562313,0.107421875,0.3570524861265579,2
-shaped,2,0.2880021447274931,0.05929275664280377,0.34729490137029684,0.224365234375,0.27176317431873265,1
; born,1,0.2879799702952943,0.0,0.2879799702952943,0.09912109375,0.3420202382382358,2
1910,1,0.2879254331810979,0.0,0.2879254331810979,0.28662109375,0.02187657123399478,1
a long,1,0.2875654498257242,0.0,0.2875654498257242,0.0439453125,0.5983081558143104,2
927,1,0.28700823866362185,0.0,0.28700823866362185,0.27099609375,0.1633213779090546,1
018 he,1,0.2865039715154324,0.0,0.2865039715154324,0.2578125,0.11005875691358089,2
a rural commune,1,0.2863803739800934,0.0,0.2863803739800934,0.173828125,0.32874390370023354,3
"viewers, with",1,0.2863568688298588,0.0,0.2863568688298588,0.1708984375,0.300364828324647,2
"August 18,",1,0.28633937261276166,0.0,0.28633937261276166,0.36328125,0.0006384705944041908,2
animal testing and size change.,1,0.28631938769888954,0.0,0.28631938769888954,0.53076171875,-0.13905992919027607,5
L.C. 1,1,0.2861945799920159,0.0,0.2861945799920159,0.35693359375,0.028963012480039803,2
"994, where he",1,0.2859729271088488,0.0,0.2859729271088488,0.24951171875,0.11214911464712189,3
Works,1,0.28574671507864513,0.0,0.28574671507864513,0.13232421875,0.3320425689466127,1
There is little clinical evidence,1,0.285238432466508,0.0,0.285238432466508,0.2822265625,0.09676307335376994,5
ground colour of,1,0.285061289272204,0.0,0.285061289272204,0.1748046875,0.28113466849300983,3
Saverio,1,0.28500743863912237,0.0,0.28500743863912237,0.27099609375,0.13366117472280595,1
started in January,1,0.28465732374196107,0.0,0.28465732374196107,0.37158203125,0.04391869997990265,3
Continuing the band's,1,0.28442893479453546,0.0,0.28442893479453546,0.1484375,0.20850886042383857,3
"Louisiana,",1,0.28431444729777344,0.0,0.28431444729777344,0.06005859375,0.5166943213694336,1
He looks at,1,0.2840980201639247,0.0,0.2840980201639247,0.2373046875,0.20939055822231184,3
e.,2,0.2838763920595132,0.2835106227506529,0.5673870148101662,0.114501953125,0.36935894889878307,1
-Aba,1,0.2834586522508096,0.0,0.2834586522508096,0.2978515625,0.12405190406452396,1
as period),1,0.2833937020862364,0.0,0.2833937020862364,0.26025390625,0.11998327865309091,2
Blood cells,1,0.28305598173943547,0.0,0.28305598173943547,0.21435546875,0.18774249341108865,2
Rox (,1,0.2829521638765763,0.0,0.2829521638765763,0.31103515625,0.07005130812894073,2
Barry and,1,0.28292744053363694,0.0,0.28292744053363694,0.21728515625,0.20121508570909233,2
by D.,1,0.28279302909368753,0.0,0.28279302909368753,0.21923828125,0.25239272898421866,2
players,1,0.28236002391970416,0.0,0.28236002391970416,0.0966796875,0.28976236448676046,1
Release history,1,0.2817224433969851,0.0,0.2817224433969851,0.1103515625,0.3404145069299626,2
between,1,0.28164828834472666,0.0,0.28164828834472666,0.20068359375,0.23488243961181662,1
Hon.,1,0.28136971370209446,0.0,0.28136971370209446,0.1005859375,0.42095358113023607,1
of the Indian,1,0.28066246500525854,0.0,0.28066246500525854,0.16845703125,0.28026944376314633,3
class of,1,0.28066002459228334,0.0,0.28066002459228334,0.2626953125,0.1989645146057083,2
of +,1,0.28062312964014313,0.0,0.28062312964014313,0.2099609375,0.3294875116003577,2
"other side of the debate,",1,0.2804736306765808,0.0,0.2804736306765808,0.1611328125,0.26282958450395194,5
"ino, Tokyo.",1,0.2802364830538048,0.0,0.2802364830538048,0.27978515625,0.10110390294701196,2
70.,1,0.27996960023996387,0.0,0.27996960023996387,0.28759765625,0.08859587559990963,1
Fem,1,0.27973340222243154,0.0,0.27973340222243154,0.27294921875,0.0551684664935788,1
a way of life,1,0.27938532101694624,0.0,0.27938532101694624,0.2626953125,0.19919572441736555,4
also along,1,0.2787514068583594,0.0,0.2787514068583594,0.09716796875,0.4344273452708985,2
", Diane",1,0.27824238587124894,0.0,0.27824238587124894,0.33837890625,0.04082080842812238,2
"France,",1,0.27762267526738993,0.0,0.27762267526738993,0.107421875,0.3573867662934748,1
end of,1,0.27703975223854527,0.0,0.27703975223854527,0.11474609375,0.3525114899713632,2
2008 as,1,0.276787072836361,0.0,0.276787072836361,0.357421875,0.0530516664659025,2
", the town",1,0.27673593542417113,0.0,0.27673593542417113,0.283203125,0.15546288543542788,3
habits of,1,0.2765410811055835,0.0,0.2765410811055835,0.11474609375,0.3661573902639587,2
40,1,0.27646005418950864,0.0,0.27646005418950864,0.06298828125,0.4621462292237715,1
Jane Mair,1,0.2763074596132225,0.0,0.2763074596132225,0.3232421875,0.0004610318455562308,2
less than,1,0.27629846228998367,0.0,0.27629846228998367,0.1005859375,0.4014395150999592,2
Asia at the end of,1,0.2762738136959591,0.0,0.2762738136959591,0.22900390625,0.13038179986489767,5
rock garden with,1,0.2761103119051978,0.0,0.2761103119051978,0.19580078125,0.23580800632549445,3
the arch,1,0.2758716918055344,0.0,0.2758716918055344,0.08056640625,0.4535952451388359,2
"1993, he",1,0.27584914089115387,0.0,0.27584914089115387,0.3349609375,0.03764531316538463,2
rural community,1,0.275611803366105,0.0,0.275611803366105,0.1572265625,0.30279903966526245,2
four other,1,0.27519960367479396,0.0,0.27519960367479396,0.0634765625,0.5300400248119849,2
Lou Boyd,1,0.27496185019663005,0.0,0.27496185019663005,0.1533203125,0.22817610986657505,2
181,1,0.27474620979246367,0.0,0.27474620979246367,0.1376953125,0.19650907916865915,1
"to change, with Version",1,0.2743277487568581,0.0,0.2743277487568581,0.2861328125,0.004972203923395242,4
() is a village in,1,0.2742521816421858,0.0,0.2742521816421858,0.30078125,0.009544028324214448,5
ics.,1,0.2740309894240721,0.0,0.2740309894240721,0.1337890625,0.24171809856018023,1
and racco,1,0.2737423424288048,0.0,0.2737423424288048,0.2783203125,0.10110390294701196,2
618 AD.,1,0.27351409609832383,0.0,0.27351409609832383,0.2431640625,0.09272078712080953,2
as a custom,1,0.2733256401479366,0.0,0.2733256401479366,0.14990234375,0.2985484753698414,3
media is a species of,1,0.27298040313357275,0.0,0.27298040313357275,0.25341796875,0.07991194533393177,5
019,1,0.27288987235836304,0.0,0.27288987235836304,0.19775390625,0.22775690745840751,1
Fixed -,1,0.2722935901228838,0.0,0.2722935901228838,0.1083984375,0.39435702218220936,2
relatively low density,1,0.27160944330026643,0.0,0.27160944330026643,0.18701171875,0.21930681137566602,3
"with David, who",1,0.2715148758041418,0.0,0.2715148758041418,0.2490234375,0.13069148638535444,3
Spin,1,0.2711937642205411,0.0,0.2711937642205411,0.134765625,0.3540098011763527,1
a new studio album,1,0.2706783476258312,0.0,0.2706783476258312,0.24560546875,0.20428375968957796,4
ore and,1,0.270639841914972,0.0,0.270639841914972,0.15966796875,0.20186815947492992,2
and horizontal,1,0.2706311550972192,0.0,0.2706311550972192,0.1083984375,0.38898023149304795,2
When the,1,0.27000052601917457,0.0,0.27000052601917457,0.0908203125,0.48066537754793637,2
is known as,1,0.26993937323175426,0.0,0.26993937323175426,0.19287109375,0.23002421432938563,3
generally only as,1,0.26990541645031674,0.0,0.26990541645031674,0.1806640625,0.26924596300079173,3
ated in,1,0.2698699543836192,0.0,0.2698699543836192,0.11767578125,0.29405965158404807,2
975–76,1,0.26978311633144736,0.0,0.26978311633144736,0.3125,0.02016091582861846,1
dating back to,1,0.26936273911319664,0.0,0.26936273911319664,0.16455078125,0.3040220821579915,3
1 team featured,1,0.26910480825423116,0.0,0.26910480825423116,0.259765625,0.16861163001057783,3
victory in,1,0.26904281034176997,0.0,0.26904281034176997,0.14111328125,0.34155233835442483,2
art museum in,1,0.268948046582587,0.0,0.268948046582587,0.2421875,0.10962597583146742,3
government of,1,0.2688895299537243,0.0,0.2688895299537243,0.1484375,0.27988984050931076,2
Awards in 200,1,0.2688249893359608,0.0,0.2688249893359608,0.35400390625,-0.06676809306634805,3
"6),",1,0.2687777716539358,0.0,0.2687777716539358,0.12646484375,0.30915146038483937,1
"after the ""Protect &",1,0.2686970978250365,0.0,0.2686970978250365,0.39306640625,-0.09412639606240891,4
The wings,1,0.26790408026337514,0.0,0.26790408026337514,0.212890625,0.23421332565843783,2
1941,1,0.26787990210690993,0.0,0.26787990210690993,0.31201171875,0.0023413568297748657,1
a member,1,0.2677195767913785,0.0,0.2677195767913785,0.14404296875,0.24559288729094622,2
ologyatlas,1,0.26745852854577323,0.0,0.26745852854577323,0.18017578125,0.18329475886443303,1
Blues in,1,0.2668257860651573,0.0,0.2668257860651573,0.1328125,0.2876699339128931,2
conversion.,1,0.26644481151609717,0.0,0.26644481151609717,0.1552734375,0.2575426928527429,1
0 species,1,0.26642738048368864,0.0,0.26642738048368864,0.1259765625,0.32012118558422153,2
"argument, which is used to",1,0.26583243146889685,0.0,0.26583243146889685,0.20947265625,0.20230080523474206,5
is a village,1,0.2657994967180573,0.0,0.2657994967180573,0.2197265625,0.21357100742014332,3
"by the time they did,",1,0.2656803285206518,0.0,0.2656803285206518,0.19384765625,0.19569496192662958,5
"Consequently,",1,0.2656646127423972,0.0,0.2656646127423972,0.23046875,0.176856844355993,1
